	质量 A	
t	x	
8.458	2.828E-2
8.491	2.837E-2
8.525	2.852E-2
8.558	2.871E-2
8.591	2.888E-2
8.625	2.917E-2
8.658	2.945E-2
8.692	2.975E-2
8.725	3.006E-2
8.759	3.034E-2
8.792	3.069E-2
8.825	3.098E-2
8.859	3.118E-2
8.892	3.138E-2
8.926	3.155E-2
8.959	3.170E-2
8.993	3.177E-2
9.026	3.186E-2
9.060	3.189E-2
9.093	3.186E-2
9.126	3.181E-2
9.160	3.170E-2
9.193	3.150E-2
9.227	3.132E-2
9.260	3.109E-2
9.294	3.081E-2
9.327	3.046E-2
9.360	3.019E-2
9.394	2.986E-2
9.427	2.958E-2
9.461	2.932E-2
9.494	2.907E-2
9.528	2.889E-2
9.561	2.872E-2
9.594	2.855E-2
9.628	2.848E-2
9.661	2.846E-2
9.695	2.848E-2
9.728	2.851E-2
9.762	2.857E-2
9.795	2.865E-2
9.828	2.875E-2
9.862	2.896E-2
9.895	2.915E-2
9.929	2.942E-2
9.962	2.970E-2
9.996	3.000E-2
10.029	3.032E-2
10.062	3.063E-2
10.096	3.095E-2
10.129	3.116E-2
10.163	3.136E-2
10.196	3.153E-2
10.230	3.177E-2
10.263	3.191E-2
10.296	3.198E-2
10.330	3.202E-2
10.363	3.199E-2
10.397	3.196E-2
10.430	3.190E-2
10.464	3.183E-2
10.497	3.169E-2
10.530	3.146E-2
10.564	3.118E-2
10.597	3.101E-2
10.631	3.074E-2
10.664	3.044E-2
10.698	3.016E-2
10.731	2.987E-2
10.764	2.958E-2
10.798	2.933E-2
10.831	2.909E-2
10.865	2.892E-2
10.898	2.878E-2
10.932	2.875E-2
10.965	2.872E-2
10.998	2.863E-2
11.032	2.863E-2
11.065	2.866E-2
11.099	2.871E-2
11.132	2.879E-2
11.166	2.899E-2
11.199	2.918E-2
11.232	2.943E-2
11.266	2.974E-2
11.299	3.002E-2
11.333	3.032E-2
11.366	3.062E-2
11.400	3.095E-2
11.433	3.117E-2
11.466	3.141E-2
11.500	3.160E-2
11.533	3.177E-2
11.567	3.193E-2
11.600	3.202E-2
11.634	3.204E-2
11.667	3.201E-2
11.700	3.197E-2
11.734	3.192E-2
11.767	3.184E-2
11.801	3.178E-2
11.834	3.159E-2
11.868	3.138E-2
11.901	3.111E-2
11.934	3.087E-2
11.968	3.059E-2
12.001	3.035E-2
12.035	3.011E-2
12.068	2.982E-2
12.102	2.957E-2
12.135	2.934E-2
12.168	2.918E-2
12.202	2.903E-2
12.235	2.895E-2
12.269	2.888E-2
12.302	2.884E-2
12.336	2.886E-2
12.369	2.889E-2
12.402	2.894E-2
12.436	2.903E-2
12.469	2.917E-2
12.503	2.937E-2
12.536	2.967E-2
12.570	2.994E-2
12.603	3.017E-2
12.637	3.044E-2
12.670	3.076E-2
12.703	3.100E-2
12.737	3.119E-2
12.770	3.144E-2
12.804	3.166E-2
12.837	3.177E-2
12.871	3.193E-2
12.904	3.202E-2
12.937	3.205E-2
12.971	3.203E-2
13.004	3.199E-2
13.038	3.193E-2
13.071	3.187E-2
13.105	3.178E-2
13.138	3.165E-2
13.171	3.141E-2
13.205	3.116E-2
13.238	3.091E-2
13.272	3.067E-2
13.305	3.039E-2
13.339	3.013E-2
13.372	2.987E-2
13.405	2.960E-2
13.439	2.935E-2
13.472	2.923E-2
13.506	2.908E-2
13.539	2.899E-2
13.573	2.888E-2
13.606	2.885E-2
13.639	2.887E-2
13.673	2.890E-2
13.706	2.896E-2
13.740	2.903E-2
13.773	2.924E-2
13.807	2.943E-2
13.840	2.966E-2
13.873	2.995E-2
13.907	3.026E-2
13.940	3.051E-2
13.974	3.079E-2
14.007	3.104E-2
14.041	3.125E-2
14.074	3.148E-2
14.107	3.172E-2
14.141	3.184E-2
14.174	3.199E-2
14.208	3.206E-2
14.241	3.207E-2
14.275	3.214E-2
14.308	3.217E-2
14.341	3.213E-2
14.375	3.207E-2
14.408	3.199E-2
14.442	3.183E-2
14.475	3.163E-2
14.509	3.137E-2
14.542	3.115E-2
14.575	3.086E-2
14.609	3.058E-2
14.642	3.036E-2
14.676	3.012E-2
14.709	2.986E-2
14.743	2.963E-2
14.776	2.941E-2
14.809	2.931E-2
14.843	2.915E-2
14.876	2.908E-2
14.910	2.907E-2
14.943	2.910E-2
14.977	2.915E-2
15.010	2.923E-2
15.043	2.930E-2
15.077	2.940E-2
15.110	2.963E-2
15.144	2.979E-2
15.177	3.004E-2
15.211	3.033E-2
15.244	3.058E-2
15.277	3.091E-2
