	区域 A	
t	luma	
12.001	45.6
12.035	45.3
12.068	45.8
12.102	45.8
12.135	45.9
12.168	45.4
12.202	45.9
12.235	45.5
12.269	45.7
12.302	45.7
12.336	45.5
12.369	46.0
12.402	45.7
12.436	45.8
12.469	45.8
12.503	45.0
12.536	45.5
12.570	45.8
12.603	45.9
12.637	45.8
12.670	45.9
12.703	45.9
12.737	45.6
12.770	45.1
12.804	45.4
12.837	45.2
12.871	45.7
12.904	45.4
12.937	45.5
12.971	45.6
13.004	45.4
13.038	45.3
13.071	45.6
13.105	45.6
13.138	45.8
13.171	45.6
13.205	45.7
13.238	45.8
13.272	45.6
13.305	45.8
13.339	45.8
13.372	46.4
13.405	46.0
13.439	45.6
13.472	45.4
13.506	45.6
13.539	45.8
13.573	45.8
13.606	45.6
13.639	45.9
13.673	45.5
13.706	45.5
13.740	46.1
13.773	45.9
13.807	45.7
13.840	45.9
13.873	46.1
13.907	45.3
13.940	46.1
13.974	46.2
14.007	45.6
14.041	45.8
14.074	45.9
14.107	45.9
14.141	46.1
14.174	45.7
14.208	45.8
14.241	46.0
14.275	45.2
14.308	45.5
14.341	46.1
14.375	45.9
14.408	45.3
14.442	46.0
14.475	45.9
14.509	46.0
14.542	45.7
14.575	45.6
14.609	45.5
14.642	45.8
14.676	45.5
14.709	45.7
14.743	45.6
14.776	45.8
14.809	45.4
14.843	45.7
14.876	45.5
14.910	45.6
14.943	45.3
14.977	45.8
15.010	45.5
15.043	45.6
15.077	45.9
15.110	46.1
15.144	45.9
15.177	46.1
15.211	45.6
15.244	45.4
15.277	45.5
15.311	46.4
15.344	45.6
15.378	45.6
15.411	45.9
15.445	45.8
15.478	45.8
15.511	46.1
15.545	46.2
15.578	45.9
15.612	45.7
15.645	45.8
15.679	45.5
15.712	46.0
15.745	45.9
15.779	45.7
15.812	45.5
15.846	46.0
15.879	45.6
15.913	45.4
15.946	45.5
15.979	45.8
16.013	45.5
16.046	46.1
16.080	45.4
16.113	45.7
16.147	45.7
16.180	45.6
16.214	45.2
16.247	45.8
16.280	45.3
16.314	45.8
16.347	45.8
16.381	45.4
16.414	45.7
16.448	45.7
16.481	45.0
16.514	46.2
16.548	45.8
16.581	45.8
16.615	46.1
16.648	45.7
16.682	45.9
16.715	45.2
16.748	45.7
16.782	45.4
16.815	45.4
16.849	45.6
16.882	46.0
16.916	44.9
16.949	45.8
16.982	45.5
17.016	45.8
17.049	45.9
17.083	45.4
17.116	45.3
17.150	45.5
17.183	45.5
17.216	45.8
17.250	45.6
17.283	45.5
17.317	45.2
17.350	45.3
17.384	45.3
17.417	45.3
17.450	45.7
17.484	45.5
17.517	45.6
17.551	45.7
17.584	45.4
