	质量 A	
t	x	
0.033	4.285E-2
0.067	4.285E-2
0.100	4.286E-2
0.134	4.284E-2
0.167	4.285E-2
0.201	4.285E-2
0.234	4.285E-2
0.267	4.285E-2
0.301	4.286E-2
0.334	4.285E-2
0.368	4.285E-2
0.401	4.285E-2
0.434	4.285E-2
0.468	4.285E-2
0.501	4.285E-2
0.535	4.283E-2
0.568	4.284E-2
0.602	4.284E-2
0.635	4.285E-2
0.668	4.286E-2
0.702	4.284E-2
0.735	4.286E-2
0.769	4.287E-2
0.802	4.284E-2
0.836	4.286E-2
0.869	4.286E-2
0.902	4.285E-2
0.936	4.284E-2
0.969	4.284E-2
1.003	4.286E-2
1.036	4.286E-2
1.069	4.285E-2
1.103	4.285E-2
1.136	4.286E-2
1.170	4.286E-2
1.203	4.286E-2
1.237	4.285E-2
1.270	4.286E-2
1.303	4.284E-2
1.337	4.286E-2
1.370	4.284E-2
1.404	4.285E-2
1.437	4.285E-2
1.470	4.286E-2
1.504	4.285E-2
1.537	4.285E-2
1.571	4.285E-2
1.604	4.286E-2
1.638	4.285E-2
1.671	4.286E-2
1.704	4.286E-2
1.738	4.285E-2
1.771	4.284E-2
1.805	4.286E-2
1.838	4.286E-2
1.872	4.285E-2
1.905	4.284E-2
1.938	4.285E-2
1.972	4.286E-2
2.005	4.284E-2
2.039	4.284E-2
2.072	4.285E-2
2.105	4.285E-2
2.139	4.284E-2
2.172	4.285E-2
2.206	4.286E-2
2.239	4.285E-2
2.273	4.285E-2
2.306	4.285E-2
2.339	4.285E-2
2.373	4.286E-2
2.406	4.286E-2
2.440	4.286E-2
2.473	4.285E-2
2.507	4.285E-2
2.540	4.284E-2
2.573	4.284E-2
2.607	4.284E-2
2.640	4.286E-2
2.674	4.286E-2
2.707	4.285E-2
2.740	4.285E-2
2.774	4.285E-2
2.807	4.285E-2
2.841	4.286E-2
2.874	4.285E-2
2.908	4.285E-2
2.941	4.284E-2
2.974	4.284E-2
3.008	4.285E-2
3.041	4.285E-2
3.075	4.285E-2
3.108	4.286E-2
3.142	4.285E-2
3.175	4.286E-2
3.208	4.285E-2
3.242	4.286E-2
3.275	4.285E-2
3.309	4.286E-2
3.342	4.285E-2
3.375	4.287E-2
3.409	4.285E-2
3.442	4.285E-2
3.476	4.285E-2
3.509	4.285E-2
3.543	4.285E-2
