	区域 A	
t	luma	
0.000	38.4
0.033	38.7
0.067	38.7
0.100	39.2
0.134	38.8
0.167	38.5
0.201	38.0
0.234	38.7
0.267	38.4
0.301	39.0
0.334	38.3
0.368	38.8
0.401	38.4
0.434	38.8
0.468	38.6
0.501	37.9
0.535	38.7
0.568	37.9
0.602	38.1
0.635	38.0
0.668	38.7
0.702	38.3
0.735	38.2
0.769	39.0
0.802	38.4
0.836	38.4
0.869	37.8
0.902	38.8
0.936	38.2
0.969	38.7
1.003	38.5
1.036	38.1
1.069	38.0
1.103	38.7
1.136	38.4
1.170	38.3
1.203	38.4
1.237	38.2
1.270	38.5
1.303	38.5
1.337	38.4
1.370	38.6
1.404	38.3
1.437	38.4
1.470	38.4
1.504	38.8
1.537	38.8
1.571	38.4
1.604	38.1
1.638	38.6
1.671	38.3
1.704	38.8
1.738	38.4
1.771	38.8
1.805	38.7
1.838	38.3
1.872	38.5
1.905	38.6
1.938	38.1
1.972	39.0
2.005	38.1
2.039	38.4
2.072	38.4
2.105	38.7
2.139	38.1
2.172	38.2
2.206	38.3
2.239	38.7
2.273	39.0
2.306	38.4
2.339	38.7
2.373	38.5
2.406	38.7
2.440	37.8
2.473	38.5
2.507	38.3
2.540	38.8
2.573	38.8
2.607	39.0
2.640	38.0
2.674	38.6
2.707	38.0
2.740	38.7
2.774	38.1
2.807	38.3
2.841	38.8
2.874	38.4
2.908	38.8
2.941	38.8
2.974	38.5
3.008	38.4
3.041	38.4
3.075	38.1
3.108	38.3
3.142	39.1
3.175	38.6
3.208	37.5
3.242	38.2
3.275	38.3
3.309	38.8
3.342	38.2
3.375	38.4
3.409	38.7
3.442	38.0
3.476	38.7
3.509	38.7
3.543	38.4
3.576	38.2
3.609	37.9
3.643	38.5
3.676	38.1
3.710	38.7
3.743	38.5
3.776	38.2
3.810	38.2
3.843	38.4
3.877	38.3
3.910	38.2
3.944	38.4
3.977	38.3
4.010	37.7
4.044	39.0
4.077	38.6
4.111	38.3
4.144	253.4
4.178	253.6
4.211	253.6
4.244	253.6
4.278	253.6
4.311	253.6
4.345	253.6
4.378	253.6
4.411	253.6
4.445	253.7
4.478	253.7
4.512	253.7
4.545	253.7
4.579	253.7
4.612	253.6
4.645	253.6
4.679	253.7
4.712	253.7
4.746	253.7
4.779	253.7
4.813	253.7
4.846	253.7
4.879	253.7
4.913	68.1
4.946	68.1
4.980	68.1
5.013	68.1
5.046	67.9
5.080	67.5
5.113	67.4
5.147	67.6
5.180	68.0
5.214	67.6
5.247	67.5
5.280	67.7
5.314	67.7
5.347	67.8
5.381	67.8
5.414	67.5
5.448	67.4
5.481	66.8
5.514	66.3
5.548	65.4
5.581	64.1
5.615	62.5
5.648	61.1
5.681	251.8
5.715	253.8
5.748	253.8
5.782	253.8
5.815	253.8
5.849	253.8
5.882	253.8
5.915	253.8
5.949	253.8
5.982	253.8
6.016	253.8
6.049	253.8
6.082	253.8
